title,price,link_item,index_,discount_idx,discount_percent_list,countReviews,type,category,official_idx,official
✅ Que Thử Đường Huyết VivaChek Ino | (Viva Check) (VivaCheck) -VT0614 - Y Tế Vạn Thành,259.000 ₫,https://www.lazada.vn/products/que-thu-duong-huyet-vivachek-ino-viva-check-vivacheck-vt0614-y-te-van-thanh-i1737271566.html,14,14,,"111 Đã bán
(20)
Hồ Chí Minh",lazada,health,14,
Que Thử Đường Huyết Safe Accu SINOCARE [50 Que + 50 Kim hoặc 25 Que + 25 kim],72.500 ₫,https://www.lazada.vn/products/que-thu-duong-huyet-safe-accu-sinocare-50-que-50-kim-hoac-25-que-25-kim-i2539075356.html,15,15,3% Off,"627 Đã bán
(184)
Hồ Chí Minh",lazada,health,15,
Máy đo huyết áp Laica BM1006 - Máy đo huyết áp cổ tay nhỏ gọn - Bộ nhớ 60 lần đo - Có hộp đựng kèm theo,590.000 ₫,https://www.lazada.vn/products/may-do-huyet-ap-laica-bm1006-may-do-huyet-ap-co-tay-nho-gon-bo-nho-60-lan-do-co-hop-dung-kem-theo-i1279093985.html,16,16,34% Off,Hà Nội,lazada,health,16,Official
ROCHE - MÁY ĐO ĐƯỜNG HUYẾT ACCU CHEK GUIDE,1.410.000 ₫,https://www.lazada.vn/products/roche-may-do-duong-huyet-accu-chek-guide-i2336422293.html,17,17,25% Off,"(1)
Hồ Chí Minh",lazada,health,17,
Máy Đo Huyết Áp Tự Động HEM-7121J,880.000 ₫,https://www.lazada.vn/products/may-do-huyet-ap-tu-dong-hem-7121j-i2525498560.html,18,18,,Hồ Chí Minh,lazada,health,18,Official
Đầu Que thử đường huyết Terumo - Máy đo tiểu đường Terumo,259.000 ₫,https://www.lazada.vn/products/dau-que-thu-duong-huyet-terumo-may-do-tieu-duong-terumo-i2498126871.html,19,19,6% Off,Hà Nội,lazada,health,19,
Máy đo huyết áp và nhịp tim bắp tay Omron Hem 8712 + Tặng bộ đổi nguồn - Bh chính hãng 5 năm,794.420 ₫,https://www.lazada.vn/products/may-do-huyet-ap-va-nhip-tim-bap-tay-omron-hem-8712-tang-bo-doi-nguon-bh-chinh-hang-5-nam-i102028507.html,20,20,17% Off,"1.8K Đã bán
(224)
Hồ Chí Minh",lazada,health,20,
50 Que thử đường huyết Caresen ( đóng vỉ),320.000 ₫,https://www.lazada.vn/products/50-que-thu-duong-huyet-caresen-dong-vi-i1416577390.html,21,21,,Hà Nội,lazada,health,21,
Máy đo đường huyết Yuwell 710 - Kèm 10 que và 10 kim,399.000 ₫,https://www.lazada.vn/products/may-do-duong-huyet-yuwell-710-kem-10-que-va-10-kim-i1083566746.html,22,22,43% Off,"317 Đã bán
(74)
Hồ Chí Minh",lazada,health,22,Official
Máy đo huyết áp điện tử bắp tay Sinocare BA-801,270.000 ₫,https://www.lazada.vn/products/may-do-huyet-ap-dien-tu-bap-tay-sinocare-ba-801-i294636680.html,23,23,32% Off,"901 Đã bán
(206)
Hà Nội",lazada,health,23,
Gạc y tế tiệt trùng 3 Con Nai (Gạc Đông Pha) gói 10 miếng 5cm x 6cm x 8 lớp,5.000 ₫,https://www.lazada.vn/products/gac-y-te-tiet-trung-3-con-nai-gac-dong-pha-goi-10-mieng-5cm-x-6cm-x-8-lop-i2407840004.html,24,24,,"5 Đã bán
(1)
Hồ Chí Minh",lazada,health,24,
Chân Đèn hồng ngoại TNE hoặc Bayoka ( ko kèm bóng),225.000 ₫,https://www.lazada.vn/products/chan-den-hong-ngoai-tne-hoac-bayoka-ko-kem-bong-i2595956188.html,25,25,44% Off,"(0)
Hồ Chí Minh",lazada,health,25,
"Máy Đo Đường Huyết 3 Trong 1 Benecheck Plus - Máy Đo Đường Huyết, Mỡ Máu, Axit Uric Trong Máu",320.000 ₫,https://www.lazada.vn/products/may-do-duong-huyet-3-trong-1-benecheck-plus-may-do-duong-huyet-mo-mau-axit-uric-trong-mau-i2201141722.html,26,26,,Hồ Chí Minh,lazada,health,26,
"Que Thử Đường Huyết Blood Glucose Cho Máy Đo Đường Huyết 3 Chỉ Số Easy Touch ET322 Rossmax, Lọ 10/25 que",115.000 ₫,https://www.lazada.vn/products/que-thu-duong-huyet-blood-glucose-cho-may-do-duong-huyet-3-chi-so-easy-touch-et322-rossmax-lo-1025-que-i1583089058.html,27,27,42% Off,"28 Đã bán
(5)
Hà Nội",lazada,health,27,
"Que thử Axit Uric (gút) dành cho Máy đo đường huyết, gút, mỡ máu Facare 5 trong 1 FC-M168 (TD-4216) - Hộp 10 que",115.000 ₫,https://www.lazada.vn/products/que-thu-axit-uric-gut-danh-cho-may-do-duong-huyet-gut-mo-mau-facare-5-trong-1-fc-m168-td-4216-hop-10-que-i2616131114.html,28,28,,"6 Đã bán
(2)
Hồ Chí Minh",lazada,health,28,
Que thử đường huyết Safe Accu Sinocare 50 que + 50 Kim chích máu,143.067 ₫,https://www.lazada.vn/products/que-thu-duong-huyet-safe-accu-sinocare-50-que-50-kim-chich-mau-i2174597845.html,29,29,,Hồ Chí Minh,lazada,health,29,
vòng điều hòa huyết áp nhật bản - Vòng huyết áp nhật bản - vòng huyết áp - vòng tay huyết áp - vong đieu hoa huyet ap - vòng đeo tay đo huyết áp,179.000 ₫,https://www.lazada.vn/products/vong-dieu-hoa-huyet-ap-nhat-ban-vong-huyet-ap-nhat-ban-vong-huyet-ap-vong-tay-huyet-ap-vong-dieu-hoa-huyet-ap-vong-deo-tay-do-huyet-ap-i2292912140.html,30,30,28% Off,"53 Đã bán
(18)
Hà Nội",lazada,health,30,
[Combo Đơn Giản]- 1 Máy đo đường huyết Accu-Chek® Instant – APP theo dõi đường huyết – 2 Hộp que test (50 que/hộp) – 4 Hộp kim lấy máu softclix (25 kim/hộp),2.320.000 ₫,https://www.lazada.vn/products/combo-don-gian-1-may-do-duong-huyet-accu-chek-instant-app-theo-doi-duong-huyet-2-hop-que-test-50-quehop-4-hop-kim-lay-mau-softclix-25-kimhop-i2336704602.html,31,31,34% Off,"(2)
Hồ Chí Minh",lazada,health,31,
Máy Đo Đường Huyết Thế Hệ Mới Yuwell Accusure 582 - Kết Quả Chính Xác - Bảo Hành Trọn Đời,800.000 ₫,https://www.lazada.vn/products/may-do-duong-huyet-the-he-moi-yuwell-accusure-582-ket-qua-chinh-xac-bao-hanh-tron-doi-i2226890069.html,32,32,,Hà Nội,lazada,health,32,Official
"vòng điều hòa huyết áp, vòng tay điều hòa huyết áp, vòng ổn định huyết áp cao cấp Nhật Bản , vòng huyết áp cao cấp , vòng trang sức nữ cao cấp , vòng tay nữ ,, vòng đeo tay",170.000 ₫,https://www.lazada.vn/products/vong-dieu-hoa-huyet-ap-vong-tay-dieu-hoa-huyet-ap-vong-on-dinh-huyet-ap-cao-cap-nhat-ban-vong-huyet-ap-cao-cap-vong-trang-suc-nu-cao-cap-vong-tay-nu-vong-deo-tay-i2433838811.html,33,33,47% Off,"130 Đã bán
(50)
Hồ Chí Minh",lazada,health,33,
[HỘP 50 QUE] Que thử đường huyết Yuwell Y330 (Dành cho Máy đường huyết 710),250.000 ₫,https://www.lazada.vn/products/hop-50-que-que-thu-duong-huyet-yuwell-y330-danh-cho-may-duong-huyet-710-i1231964869.html,34,34,,"382 Đã bán
(75)
Hồ Chí Minh",lazada,health,34,Official
[HCM]Tiger balm - Dầu cù là con hổ - Đỏ - Lọ lớn - 30g,50.000 ₫,https://www.lazada.vn/products/hcmtiger-balm-dau-cu-la-con-ho-do-lo-lon-30g-i1124346398.html,35,35,,"183 Đã bán
(28)
Hồ Chí Minh",lazada,health,35,
Cao Dán Hồng Sâm Hàn Quốc Túi 20 miếng Màu Đỏ CHÍNH HÃNG,18.500 ₫,https://www.lazada.vn/products/cao-dan-hong-sam-han-quoc-tui-20-mieng-mau-do-chinh-hang-i1614955029.html,36,36,26% Off,"4.1K Đã bán
(307)
Hồ Chí Minh",lazada,health,36,
Máy Đo Huyết Áp Giọng Nói Pin Sạc YUWELL YE670CR,1.029.000 ₫,https://www.lazada.vn/products/may-do-huyet-ap-giong-noi-pin-sac-yuwell-ye670cr-i2419781517.html,37,37,47% Off,Hồ Chí Minh,lazada,health,37,
✅ On Call Plus 💥Hộp 25💥 Que Thử Đường Huyết Máy On Call Plus On Call EZII Que Đóng Vỉ Rời,137.000 ₫,https://www.lazada.vn/products/on-call-plus-hop-25-que-thu-duong-huyet-may-on-call-plus-on-call-ezii-que-dong-vi-roi-i1666460867.html,38,38,16% Off,"112 Đã bán
(18)
Hà Nội",lazada,health,38,
"( HÀNG CHÍNH HÃNG ) Máy Đo Huyết Áp Nhật Loại Tốt - Máy đo huyết áp Omron HEM , MÁY ĐO HUYẾT ÁP ARM STYLE - Máy đo huyết áp , nhịp tim tự động chuẩn xác BYT Màn Hình Lcd Hiển Thị Chính Xác Đo Cực Nhanh . BẢO HÀNH 1 NĂM",199.000 ₫,https://www.lazada.vn/products/hang-chinh-hang-may-do-huyet-ap-nhat-loai-tot-may-do-huyet-ap-omron-hem-may-do-huyet-ap-arm-style-may-do-huyet-ap-nhip-tim-tu-dong-chuan-xac-byt-man-hinh-lcd-hien-thi-chinh-xac-do-cuc-nhanh-bao-hanh-1-nam-i2369549450.html,39,39,33% Off,"491 Đã bán
(97)
Hồ Chí Minh",lazada,health,39,
"MÁY ĐO ĐƯỜNG HUYẾT GA-3 Máy đo đường huyết Sannuo GA-3, Mỡ Máu, Axit Uric Trong Máu Que thử tại nhà mã hóa miễn phí bệnh tiểu bằng giọng nói dễ dàng chính xác",320.000 ₫,https://www.lazada.vn/products/may-do-duong-huyet-ga-3-may-do-duong-huyet-sannuo-ga-3-mo-mau-axit-uric-trong-mau-que-thu-tai-nha-ma-hoa-mien-phi-benh-tieu-bang-giong-noi-de-dang-chinh-xac-i2603172348.html,40,40,50% Off,"24 Đã bán
(5)
Hồ Chí Minh",lazada,health,40,
"Nhiệt kế Misuta đo nước pha sữa, nấu ăn, đo nhiệt độ nước tắm cho bé",63.000 ₫,https://www.lazada.vn/products/nhiet-ke-misuta-do-nuoc-pha-sua-nau-an-do-nhiet-do-nuoc-tam-cho-be-i2515489941.html,1,1,49% Off,"46 Đã bán
(25)
Hà Nội",lazada,health,1,Official
Máy đo huyết áp cổ tay ALPK2 K2-920 -Chính hãng sản xuất tại Nhật Bản,790.000 ₫,https://www.lazada.vn/products/may-do-huyet-ap-co-tay-alpk2-k2-920-chinh-hang-san-xuat-tai-nhat-ban-i1645229250.html,2,2,20% Off,"(2)
Hồ Chí Minh",lazada,health,2,
Que Thử Đường Huyết Cho Máy Benecheck Plus [Hộp 50 Que],355.000 ₫,https://www.lazada.vn/products/que-thu-duong-huyet-cho-may-benecheck-plus-hop-50-que-i813222123.html,3,3,17% Off,"14 Đã bán
(2)
Hà Nội",lazada,health,3,
Máy Đo Huyết Áp Điện Tử Bắp Tay BP-S01,325.000 ₫,https://www.lazada.vn/products/may-do-huyet-ap-dien-tu-bap-tay-bp-i2631343027.html,4,4,4% Off,Hồ Chí Minh,lazada,health,4,
Máy đo huyết áp điện tử cổ tay (sử dụng pin) BEURER BC30 bảo hành 3 năm chính hãng - MEDICAL,629.000 ₫,https://www.lazada.vn/products/may-do-huyet-ap-dien-tu-co-tay-su-dung-pin-beurer-bc30-bao-hanh-3-nam-chinh-hang-medical-i1671349062.html,5,5,10% Off,"126 Đã bán
(43)
Hồ Chí Minh",lazada,health,5,Official
Lọ 25 và 50 que thử đường huyết máy Easymax TAG và Easymax MU,179.000 ₫,https://www.lazada.vn/products/lo-25-va-50-que-thu-duong-huyet-may-easymax-tag-va-easymax-mu-i2414449439.html,6,6,10% Off,Hồ Chí Minh,lazada,health,6,
"Dầu mù u SP giúp làm lành nhanh vết bỏng, loét da - Lọ 15ml",9.000 ₫,https://www.lazada.vn/products/dau-mu-u-sp-giup-lam-lanh-nhanh-vet-bong-loet-da-lo-15ml-i1797629024.html,7,7,,"97 Đã bán
(14)
Hồ Chí Minh",lazada,health,7,
Bộ đổi nguồn máy đo huyết áp sinoheart sinocare - Adapter,58.000 ₫,https://www.lazada.vn/products/bo-doi-nguon-may-do-huyet-ap-sinoheart-sinocare-adapter-i579704751.html,8,8,47% Off,"676 Đã bán
(83)
Hồ Chí Minh",lazada,health,8,
[[CÓ GIỌNG NÓI TIẾNG VIỆT]] Máy đo huyết áp điện tử bắp tay YUWELL 620B,829.000 ₫,https://www.lazada.vn/products/co-giong-noi-tieng-viet-may-do-huyet-ap-dien-tu-bap-tay-yuwell-620b-i738952044.html,9,9,16% Off,"150 Đã bán
(39)
Hà Nội",lazada,health,9,Official
"{20Sợi /1túi}Dây hút đờm, dây hút nhớt an toàn giúp hút dịch miệng, khí quản và phế quản. Loại có van và không van",54.000 ₫,https://www.lazada.vn/products/20soi-1tuiday-hut-dom-day-hut-nhot-an-toan-giup-hut-dich-mieng-khi-quan-va-phe-quan-loai-co-van-va-khong-van-i1958082989.html,10,10,,"12 Đã bán
(2)
Hà Nội",lazada,health,10,
Que thử đường huyết Safe Accu Sinocare Hộp 50 que + 50 kim độ chính xác cao được tin dùng tại VN,155.000 ₫,https://www.lazada.vn/products/que-thu-duong-huyet-safe-accu-sinocare-hop-50-que-50-kim-do-chinh-xac-cao-duoc-tin-dung-tai-vn-i2211947329.html,11,11,,"71 Đã bán
(29)
Hồ Chí Minh",lazada,health,11,
Máy đo huyết áp bắp tay Sinocare BA-801 - Công nghệ Đức + Tặng bộ đổi nguồn AC 220V,335.000 ₫,https://www.lazada.vn/products/may-do-huyet-ap-bap-tay-sinocare-ba-801-cong-nghe-duc-tang-bo-doi-nguon-ac-220v-i562160894.html,12,12,33% Off,"1.4K Đã bán
(443)
Hà Nội",lazada,health,12,
Kim lấy máu tròn dùng cho các máy đo đường huyết bịch 25 kim,7.500 ₫,https://www.lazada.vn/products/kim-lay-mau-tron-dung-cho-cac-may-do-duong-huyet-bich-25-kim-i1465322034.html,13,13,50% Off,"140 Đã bán
(12)
Hồ Chí Minh",lazada,health,13,
[Combo Toàn Diện]- 1 Máy đo đường huyết Accu-Chek® Guide – APP theo dõi đường huyết – 3 Hộp que test (50 que/hộp) – 6 Hộp kim lấy máu Fastclix (24 kim/hộp) – Tặng chương trình 12 TUẦN CÙNG CHUYÊN GIA ỔN ĐỊNH ĐƯỜNG HUYẾT,3.510.000 ₫,https://www.lazada.vn/products/combo-toan-dien-1-may-do-duong-huyet-accu-chek-guide-app-theo-doi-duong-huyet-3-hop-que-test-50-quehop-6-hop-kim-lay-mau-fastclix-24-kimhop-tang-chuong-trinh-12-tuan-cung-chuyen-gia-on-dinh-duong-huyet-i2434108642.html,14,14,30% Off,Hồ Chí Minh,lazada,health,14,
"Bộ dây sạc Adapter Omron, đổi ngồn điện cho máy đo huyết áp Omron (lỗi đổi mới trong 7 ngày) - Loki Mall",65.000 ₫,https://www.lazada.vn/products/bo-day-sac-adapter-omron-doi-ngon-dien-cho-may-do-huyet-ap-omron-loi-doi-moi-trong-7-ngay-loki-mall-i1250441553.html,15,15,41% Off,"548 Đã bán
(166)
Hà Nội",lazada,health,15,
Gậy Batoong dành cho người già 100% bằng mây tự nhiên,99.000 ₫,https://www.lazada.vn/products/gay-batoong-danh-cho-nguoi-gia-100-bang-may-tu-nhien-i1257623128.html,16,16,48% Off,"155 Đã bán
(28)
Hà Nội",lazada,health,16,
( 25 hoặc 50 ) Que thử đường huyết On Call Plus mỗi hộp 2 lọ 25 que thử Hoặc hộp 25 que túi thiếc chính hãng ACON,152.500 ₫,https://www.lazada.vn/products/25-hoac-50-que-thu-duong-huyet-on-call-plus-moi-hop-2-lo-25-que-thu-hoac-hop-25-que-tui-thiec-chinh-hang-acon-i2174545202.html,17,17,47% Off,"741 Đã bán
(183)
Hồ Chí Minh",lazada,health,17,
"Vòng tay điều hòa huyết áp Fusaka Nhật Bản, Vòng đeo tay nữ bán chạy nhất, Thúc đẩy tuần hoàn máu",149.000 ₫,https://www.lazada.vn/products/vong-tay-dieu-hoa-huyet-ap-fusaka-nhat-ban-vong-deo-tay-nu-ban-chay-nhat-thuc-day-tuan-hoan-mau-i2235557538.html,18,18,17% Off,"67 Đã bán
(15)
Hà Nội",lazada,health,18,
Phụ kiện bo bóp cao su huyết áp cơ - bóng bóp cao su,24.000 ₫,https://www.lazada.vn/products/phu-kien-bo-bop-cao-su-huyet-ap-co-bong-bop-cao-su-i2606864745.html,19,19,,Hồ Chí Minh,lazada,health,19,
"Bút chích lấy máu bấm liên tục cao cấp+ 50 kim chích, dành cho người tiểu đường, bút chích lễ máu giác hơi",98.500 ₫,https://www.lazada.vn/products/but-chich-lay-mau-bam-lien-tuc-cao-cap-50-kim-chich-danh-cho-nguoi-tieu-duong-but-chich-le-mau-giac-hoi-i2611991723.html,20,20,34% Off,"5 Đã bán
Hồ Chí Minh",lazada,health,20,
Máy Đo Huyết Áp Loại Tốt - MÁY ĐO HUYẾT ÁP ARM STYLE - Máy đo huyết áp nhịp tim tự động chuẩn xác 100% - Tự động bơm và xả thông minh - Dành Cho Người Cao Tuổi - Bảo hành 6 tháng ( Na Quynh Store SG),250.000 ₫,https://www.lazada.vn/products/may-do-huyet-ap-loai-tot-may-do-huyet-ap-arm-style-may-do-huyet-ap-nhip-tim-tu-dong-chuan-xac-100-tu-dong-bom-va-xa-thong-minh-danh-cho-nguoi-cao-tuoi-bao-hanh-6-thang-na-quynh-store-sg-i1693815988.html,21,21,50% Off,"54 Đã bán
(13)
Hồ Chí Minh",lazada,health,21,
"Que Thử Đường Huyết TRUE Metrix, Hộp 50 Que, Date Mới Nhất",356.000 ₫,https://www.lazada.vn/products/que-thu-duong-huyet-true-metrix-hop-50-que-date-moi-nhat-i2484330772.html,22,22,,"11 Đã bán
(1)
Hồ Chí Minh",lazada,health,22,
"Băng keo lụa Silk Tape An Phú đủ size băng vết thương sau phẫu thuật, cố định dụng cụ y khoa KHK Healthcare",75.000 ₫,https://www.lazada.vn/products/bang-keo-lua-silk-tape-an-phu-du-size-bang-vet-thuong-sau-phau-thuat-co-dinh-dung-cu-y-khoa-khk-healthcare-i1541359146.html,23,23,50% Off,"584 Đã bán
(105)
Hồ Chí Minh",lazada,health,23,
[CHÍNH HÃNG] Kim lấy máu One Touch Delica (25 kim),59.000 ₫,https://www.lazada.vn/products/chinh-hang-kim-lay-mau-one-touch-delica-25-kim-i1965222410.html,24,24,,"38 Đã bán
(6)
Hồ Chí Minh",lazada,health,24,
"[SỨC KHỎE BẢN THÂN]MÁY ĐO HUYẾT BẮP TAY TỰ ĐỘNG (ARM STYLE) - BLOOD PRESSURE MONITOR ARM STYLE - Công nghệ tự động thông minh phù hợp cho người cao tuổi (Máy đo huyết áp điện tử, máy đo huyết áp đeo tay, may do huyet ap dien tu) - Loại tốt",186.000 ₫,https://www.lazada.vn/products/suc-khoe-ban-thanmay-do-huyet-bap-tay-tu-dong-arm-style-blood-pressure-monitor-arm-style-cong-nghe-tu-dong-thong-minh-phu-hop-cho-nguoi-cao-tuoi-may-do-huyet-ap-dien-tu-may-do-huyet-ap-deo-tay-may-do-huyet-ap-dien-tu-loai-tot-i2624024908.html,25,25,38% Off,"12 Đã bán
(6)
Hồ Chí Minh",lazada,health,25,
Que thử đường huyết Medismart Sapphire 25,166.470 ₫,https://www.lazada.vn/products/que-thu-duong-huyet-medismart-sapphire-25-i2538728134.html,26,26,7% Off,"20 Đã bán
(9)
Hồ Chí Minh",lazada,health,26,
Hộp 50 que thử đường huyết SATON,365.000 ₫,https://www.lazada.vn/products/hop-50-que-thu-duong-huyet-saton-i1786460349.html,27,27,,"12 Đã bán
Hà Nội",lazada,health,27,Official
Máy đo huyết áp bắp tay BEURER BM40 có kèm Adapter chính hãng - MEDICAL,1.050.000 ₫,https://www.lazada.vn/products/may-do-huyet-ap-bap-tay-beurer-bm40-co-kem-adapter-chinh-hang-medical-i1671195053.html,28,28,13% Off,"14 Đã bán
(3)
Hồ Chí Minh",lazada,health,28,Official
Máy đo đường huyết/ máy đo tiểu đường Yuwell Accusure 710 (Model mới) [[Tặng kèm 10 kim+ 10 que thử đường huyết]],380.000 ₫,https://www.lazada.vn/products/may-do-duong-huyet-may-do-tieu-duong-yuwell-accusure-710-model-moi-tang-kem-10-kim-10-que-thu-duong-huyet-i1086908553.html,29,29,24% Off,"170 Đã bán
(38)
Hà Nội",lazada,health,29,Official
"Máy Đo Huyết Áp Arm Style Nhật Loại Tốt, Máy Đo Huyết Áp Omron Chíp Thế Hệ Mới, Đo Nhịp Tim Chuẩn BYT, Màn Hình Lcd Hiển Thị Chính Xác Đo Cực Nhanh. Sản Phẩm Dành Cho Mọi Gia Đình.",200.000 ₫,https://www.lazada.vn/products/may-do-huyet-ap-arm-style-nhat-loai-tot-may-do-huyet-ap-omron-chip-the-he-moi-do-nhip-tim-chuan-byt-man-hinh-lcd-hien-thi-chinh-xac-do-cuc-nhanh-san-pham-danh-cho-moi-gia-dinh-i2577798823.html,30,30,50% Off,"21 Đã bán
(18)
Hồ Chí Minh",lazada,health,30,Official
Máy Đo Huyết Áp Omron 8712 Bảo Hành 5 Năm - Hàng Chính Hãng,739.000 ₫,https://www.lazada.vn/products/may-do-huyet-ap-omron-8712-bao-hanh-5-nam-hang-chinh-hang-i2194680191.html,31,31,3% Off,"31 Đã bán
(8)
Hồ Chí Minh",lazada,health,31,
Hộp 25 que thử đường huyết OnCall Plus (YTELOC ),149.000 ₫,https://www.lazada.vn/products/hop-25-que-thu-duong-huyet-oncall-plus-yteloc-i2588462.html,32,32,47% Off,"2.6K Đã bán
(265)
Hồ Chí Minh",lazada,health,32,
【Miễn Phí Pin】🐬 Ống Nghe Theo Dõi Tim Thai Phụ Nữ Mang Thai Với Doppler Nghe Tim Không Có Bức Xạ Đo Thai Nhi Nhanh Chóng CE,182.900 ₫,https://www.lazada.vn/products/mien-phi-pin-ong-nghe-theo-doi-tim-thai-phu-nu-mang-thai-voi-doppler-nghe-tim-khong-co-buc-xa-do-thai-nhi-nhanh-chong-ce-i2510742973.html,33,33,50% Off,"(1)
Hồ Chí Minh",lazada,health,33,
Máy đo huyết áp bắp tay Sinoheart BA-801 - Sinocare Công nghệ Đức + TẶNG BỘ ĐỔI NGUỒN,255.000 ₫,https://www.lazada.vn/products/may-do-huyet-ap-bap-tay-sinoheart-ba-801-sinocare-cong-nghe-duc-tang-bo-doi-nguon-i827270779.html,34,34,15% Off,"369 Đã bán
(114)
Hà Nội",lazada,health,34,
Máy đo đường huyết - ROCHE - Accu Chek® Instant - DIAB,1.070.000 ₫,https://www.lazada.vn/products/may-do-duong-huyet-roche-accu-chek-instant-diab-i2336021550.html,35,35,29% Off,"9 Đã bán
(4)
Hồ Chí Minh",lazada,health,35,
"[Chưa Có Que Thử] Máy Đo Đường Huyết ACCU-CHEK® Instant Đo Được 4 Loại Mẫu Máu, Có Kết Nối Bluetooth",1.125.000 ₫,https://www.lazada.vn/products/chua-co-que-thu-may-do-duong-huyet-accu-chek-instant-do-duoc-4-loai-mau-mau-co-ket-noi-bluetooth-i2319222053.html,36,36,8% Off,"14 Đã bán
(4)
Hồ Chí Minh",lazada,health,36,Official
Khung tập đi có bánh xe nhỏ giành cho người già. người khuyết tật Đài Loan,562.672 ₫,https://www.lazada.vn/products/khung-tap-di-co-banh-xe-nho-gianh-cho-nguoi-gia-nguoi-khuyet-tat-dai-loan-i252689392.html,37,37,12% Off,"31 Đã bán
(5)
Hồ Chí Minh",lazada,health,37,
[TRỌN BỘ] Máy Đo Đường Huyết Yuwell Accusure 710 Kèm 50 Que Thử & 50 Kim Lấy Máu,489.000 ₫,https://www.lazada.vn/products/tron-bo-may-do-duong-huyet-yuwell-accusure-710-kem-50-que-thu-50-kim-lay-mau-i2650517019.html,38,38,25% Off,Hà Nội,lazada,health,38,
Máy đo huyết áp Omron HEM-7156T vòng bít Intelliwrap 360 - Kết nối điện thoại - Model mới 2022 hoặc kèm bộ nguồn thường,1.303.456 ₫,https://www.lazada.vn/products/may-do-huyet-ap-omron-hem-7156t-vong-bit-intelliwrap-360-ket-noi-dien-thoai-model-moi-2022-hoac-kem-bo-nguon-thuong-i2090632683.html,39,39,35% Off,"18 Đã bán
(3)
Hồ Chí Minh",lazada,health,39,
MÁY ĐO ĐƯỜNG HUYẾT ACCU CHECK ACTIVE,725.000 ₫,https://www.lazada.vn/products/may-do-duong-huyet-accu-check-active-i264036677.html,40,40,50% Off,"11 Đã bán
Hồ Chí Minh",lazada,health,40,
